Rank,RollNo,Course
6058,3016353,S4111
6059,4029082,S4111
6061,3011171,G4107
6063,3002121,S4134
6064,1046075,B4125
6065,6056069,R5507
6066,6029184,M4109
6067,5029249,W4104
6069,5009093,G4102
6070,1056434,B4117
6071,1055079,S4134
6072,3014172,W4125
6073,2054076,P4108
6074,1044300,W4125
6075,4017275,S4111
6076,6001172,R4109
6077,4020061,S5305
6078,1023328,W4104
6079,2002011,S4111
6081,7028071,R5303
6082,6032014,S4111
6083,2040222,P4108
6084,6042055,S4109
6086,6031086,D4107
6087,7004293,S5305
6090,1038141,S4111
6094,6081223,M4109
6096,1064390,V5232
6096,1063384,V4113
6098,4006018,G5208
6099,1045088,P4108
6101,7018033,S4111
6103,2003048,S4111
6104,6044244,G5247
6105,4005060,S4142
6107,2034120,G4102
6110,1036070,W4125
6111,1023210,R4104
6112,6014287,S4134
6113,6001057,W4104
6114,6055053,B4125
6115,1024277,V4106
6116,1072257,G5203
6117,2023149,G5505
6118,1020200,R5303
6119,2012164,W4124
6121,6020029,S4117
6123,2029221,K4203
6125,1053335,V4130
6126,1017020,P4108
6128,1060180,R4135
6129,2016032,S4142
6130,2026253,S4107
6131,2040155,P4108
6132,5038223,G5203
6133,5032329,S4130
6135,7014187,D4107
6136,1063305,S4109
6137,2043361,S4134
6138,1043385,V5240
6142,5026385,V4130
6143,1061089,D4107
6146,5010027,V4130
6147,1051150,S5305
6148,1046366,W4125
6150,1028255,R5403
6151,6036247,V5240
6152,1060248,W4104
6153,3011230,W4124
6155,1075096,R4104
6155,4007272,S4134
6158,6018065,U4110
6160,3026092,S4109
6161,2021230,W4125
6162,1024039,R5303
6164,5006131,M4109
6165,6074013,M5201
6166,7005045,A4127
6169,1016046,R4104
6170,6031256,G4110
6173,2035189,V4130
6174,7002004,R5403
6176,6059372,G5503
6177,4006431,P4108
6178,2043210,K4109
6179,5037215,G5248
6180,2029028,R4104
6182,6036262,S5247
6183,6057284,V5232
6184,1053067,V4130
6185,4001447,S4130
6187,2012181,P4108
6188,1001085,R5507
6190,7022004,P4108
6191,3014039,S4134
6193,2050055,A4127
6195,2014169,V4130
6196,3029059,S4109
6197,1072141,V4106
6199,2013046,R4104
6201,5037365,G5505
6202,1076246,S4142
6203,7001101,R4104
6205,2051067,S4109
6206,5002254,U4110
6208,4004022,K4203
6209,1021172,W4104
6210,1061375,U4110
6213,1019070,R4104
6215,6074089,R5507
6216,3030281,S4110
6218,5019254,K4101
6219,1044076,S4142
6221,3016283,S5305
6222,5028462,R4135
6223,2032062,V4125
6224,1038151,S4117
6225,1059293,S5305
6226,1045329,R5507
6227,7006173,V4130
6228,5024273,S4134
6229,2033042,S4109
6230,2021392,G5505
6231,4006187,W4104
6232,5003183,A4127
6233,5006236,M4107
6236,6017221,S4109
6237,6073117,M4111
6238,3030083,K4203
6240,6045023,W4124
6242,2028035,W4104
6243,6002031,K4110
6245,6040004,G5248
6246,2038103,G5501
6247,1040274,S4109
6248,5008058,V4111
6249,4001249,D4136
6250,5014349,R5403
6253,6042103,V4113
6253,2046079,K4109
6255,6050120,G4107
6256,5037096,K4110
6257,6038054,D4111
6258,4012218,S4109
6261,6021084,S4142
6262,2044203,D4136
6263,2009340,R4135
6267,2045039,R4109
6268,2034188,J4138
6269,6010098,S4109
6274,1069063,D4136
6275,6018218,M4107
6277,6021214,S4130
6279,3014051,S4142
6280,6041302,S4134
6281,6042092,W4104
6282,6025092,U4110
6283,5026053,A4125
6284,5039251,S4117
6285,6055368,M4111
6286,1078013,N4123
6288,6044263,S4134
6291,6016193,R5403
6292,7029135,S4130
6294,2007331,W4104
6296,2035269,S4107
6298,2036076,S4134
6299,1049190,N4123
6299,7031115,R5302
6301,1021005,R4135
6304,1063418,K4107
6306,1049098,J4140
6307,2031232,V4125
6308,1062162,V5240
6309,5002321,K4109
6310,2022213,V5206
6312,6010082,G4121
6313,4013406,W4104
6314,6043271,M4107
6315,2004165,W4104
6316,4016351,A4127
6317,2035107,V4130
6318,1004174,W4104
6320,1034156,S4134
6324,4007083,S4134
6325,7015243,V4106
6330,7008334,S4107
6332,4017058,W4104
6333,4003181,V4125
6334,1059202,G5203
6334,2021037,R4135
6336,7008244,V4130
6337,1046242,V4125
6338,1023181,W4104
6339,7022057,S4134
6339,2039251,V5240
6341,2036102,G5505
6343,2012194,S4130
6345,4004042,S4134
6347,1003314,J4138
6349,2018382,R4135
6350,6034052,H4125
6351,1068357,G4109
6352,2027216,V5240
6353,4035014,V4111
6354,2007167,V5206
6355,2022265,S4109
6356,6084089,A4110
6357,3003120,S4107
6360,1048019,K4107
6361,6009106,V4113
6362,1052278,V5232
6363,5027146,V4130
6364,2028199,S5305
6366,6018026,M4101
6367,1004326,D4111
6368,5011216,D5210
6370,5017058,A4127
6371,5012126,S5305
6372,3018171,S5305
6375,6078060,S4107
6376,1056309,S4109
6379,2005195,W4104
6380,7023116,V4106
6382,2017083,R4135
6383,4027217,K4107
6385,1028293,S4142
6388,7031256,K4109
6389,1054008,K4109
6390,1061218,K4109
6392,1029256,V4111
6393,7016261,V4106
6394,4028200,S4130
6395,6040154,G4110
6398,4036134,W4104
6399,6013247,P4110
6400,2030119,S5305
6401,4013277,G5503
6403,3011375,G4107
6404,6070022,M5212
6405,5004025,A4127
6406,7021196,R5302
6407,2015137,S4130
6409,4003300,R5302
6411,6013048,S4130
6412,2026075,S4109
6413,5026255,G5505
6414,6084127,V4113
6415,1062202,J4138
6416,2010276,V5240
6418,1052148,S4142
6419,4016281,S4117
6420,3025031,S4109
6422,2048151,C4110
6423,5011040,A4127
6424,1064220,J4140
6425,2011355,S4142
6426,4006074,G5248
6430,2030313,K4101
6431,6029187,M4111
6432,6019276,S4142
6433,2034138,V4130
6435,6086189,M4107
6436,2003064,V4130
6438,4032284,S4130
6439,6038130,S4142
6440,6033295,K4203
6441,1043077,W4104
6442,4031133,S4109
6443,6004102,S4142
6446,7029073,S4109
6447,2053089,S4142
6448,1052081,S4142
6449,1074304,K4109
6450,2039129,R5101
6451,6006208,K4101
6452,6054246,G5503
6453,7006125,R5403
6455,1054168,G5505
6456,6031210,G4121
6459,6028138,S4142
6460,1054360,S4142
6461,1054157,S4142
6463,1042044,R4135
6466,5014138,V4111
6468,4024145,S4130
6471,7020292,R4135
6472,1064247,G5505
6473,5038375,K4101
6475,4026239,S4130
6477,2044119,K4107
6478,6031155,G5503
6480,7012089,R5403
6482,4016396,E4110
6484,4020303,D4136
6485,1035275,W4104
6486,6027090,G5248
6487,1055015,H4125
6487,3011062,V4130
6489,4002289,R4109
6490,1075007,R5403
6491,6003183,V4106
6492,1058460,S4130
6494,4019096,G5505
6496,4006031,S4130
6497,4004319,R4135
6497,4002035,R5302
6499,4031349,S4107
6500,4023062,S4107
6501,3024046,G5505
6502,7002122,V4111
6503,1057082,G5503
6505,7018067,G5203
6506,1055070,B5229
6508,4005053,R4135
6510,4029030,K4110
6512,1054412,R5302
6513,3023187,V4111
6514,1047169,S4107
6515,4021067,S4107
6517,4008314,G5501
6517,6012094,V5232
6519,6064120,V5204
6520,2019057,R4135
6521,6016006,G5506
6521,5006114,S4130
6523,1069261,S4117
6524,6079069,M4101
6524,7030371,K4109
6527,2022234,D4136
6529,5027253,G5248
6530,2005054,V4111
6532,7017136,D4111
6534,5020039,V4125
6536,6074167,M4107
6538,4036243,S4110
6539,1027240,W4104
6540,3017320,S4107
6541,7029329,G5248
6542,7031044,G4109
6543,6004107,W4109
6544,1055397,S5306
6545,6033326,G4109
6546,1078257,K4107
6547,7026090,S4107
6548,5021084,S4107
6549,2039179,R4109
6550,4002220,B5221
6558,3013276,V4130
6559,2002279,D4125
6561,2052107,G5248
6562,1001176,R4135
6563,4008354,S4117
6567,3024013,V4125
6568,1042068,B5229
6569,1026220,G5503
6570,2007368,V5305
6571,1063070,V4125
6572,2048077,M5601
6574,6081120,S4117
6575,1005262,R4135
6577,1033007,B4128
6578,1051246,W4104
6580,2002010,S4130
6582,7024013,G5203
6583,5035368,S4107
6584,5020061,S4107
6585,7031041,G5203
6586,7032179,K4109
6586,6086273,B5226
6588,4022304,V4125
6589,6008079,V5206
6590,3034029,K4109
6591,4027396,S4117
6592,6007129,M5601
6594,1075240,G5201
6595,1051004,G5501
6596,5037323,G5203
6597,2043127,K4109
6599,1045368,S4107
6600,7023053,R5403
6601,7029127,V4130
6603,1064056,R5403
6604,5014361,V4113
6605,1022173,M5601
6606,4001299,R5302
6609,6033185,G5248
6610,7016174,S4107
6612,1020052,S4107
6613,5037410,V4125
6614,6033088,G5248
6615,6010056,S4107
6616,1077317,K4107
6617,2020050,K4203
6618,6029124,G4101
6619,5025475,S4117
6619,4034334,V4125
6621,1059054,S4130
6622,1058179,S4117
6623,6081117,S4107
6624,2036196,S4130
6625,3003125,V5304
6627,4036173,S4119
6628,2023215,B4128
6629,4012116,S4130
6630,2019199,G5506
6632,6019173,G4109
6633,5015032,R5302
6635,5006229,H4125
6637,2009307,K4203
6638,5038001,G5501
6639,3025208,J4140
6640,5008205,V4125
6640,4006081,S4130
6644,5020188,D5210
6645,6041243,V4130
6646,2039109,M5601
6648,5008261,K4109
6649,4031313,M5201
6650,1018147,S4130
6651,4011194,S5246
6653,1036214,B4125
6654,6011135,S4130
6655,2027128,V4106
6656,1026030,M5601
6657,1052118,V5304
6660,6026012,B4125
6661,2010199,J4140
6661,1062302,S4119
6663,1035336,K4110
6665,2037098,R5403
6666,1051396,R5302
6670,5018310,K4107
6671,6042247,S4130
6672,6086084,V4130
6672,4029173,V4130
6672,1055319,S4130
6677,1056310,V4130
6678,1048074,S4119
6680,6081248,R5302
6681,1021337,M5601
6682,2011109,D4136
6683,6011280,S4129
6685,5009001,B4125
6687,5025400,G5503
6688,6073236,V5304
6689,2011414,G5203
6690,4034154,V4130
6691,1040283,J4140
6693,6084117,M4107
6693,7006225,R5302
6696,4028035,V5304
6698,3018216,K4101
6699,2007389,S4131
6701,5036294,G5501
6702,2037220,V4113
6702,2024146,S5247
6704,1002128,D4111
6705,4003137,G5501
6706,1039050,G5203
6707,6060209,R5302
6707,7026064,K4109
6709,2025170,G5501
6710,5018473,V4113
6711,2026189,V4106
6712,3002189,S4130
6714,3028234,G5501
6715,4021039,V4106
6716,7028085,V4130
6717,6077184,M4125
6718,7030279,V4130
6722,2043392,V5204
6723,5023156,S4131
6723,1039197,B4128
6725,3024108,S4130
6726,1052307,G5506
6727,1064277,V4113
6728,6072179,M5227
6729,7008467,V5305
6732,7007240,V4125
6734,3027246,V4113
6735,1064136,V4106
6736,1029278,R5302
6737,7028072,K4109
6738,3024206,S5247
6741,5040151,G5203
6744,1062101,B5226
6745,1041263,V5304
6749,5028071,V5304
6751,2053123,K4109
6752,4016075,G5503
6753,1052117,V4125
6754,2033133,R5302
6756,1006048,V4125
6757,6057299,S4130
6759,1027137,V5304
6761,2029297,V4113
6762,4026374,G5501
6763,1054020,D4111
6764,2004033,G5203
6765,5020212,K4109
6767,6032139,V4130
6768,6041143,S4130
6769,3019044,V4106
6771,7029163,V4113
6772,6014284,S4130
6774,1062118,V4130
6776,6057367,G5203
6777,1063360,S4129
6779,6008073,S4130
6780,1054023,S4130
6780,2034272,R5302
6782,6032019,M4101
6783,6026094,K4109
6785,1067187,K4109
6785,6001068,S4130
6791,1076046,V4106
6793,1021206,G5503
6795,1054128,V5204
6797,1026348,M5601
6798,6023287,A4110
6799,6014116,S4130
6801,6044254,S5306
6803,6066217,R5302
6805,7008432,V4125
6808,6067036,J4140
6809,2035026,S4130
6811,5011197,S4129
6811,1056392,G4109
6813,6033013,V4113
6814,1051295,V4106
6816,2047276,G5203
6817,6018014,K4101
6818,6002107,B5226
6819,6039262,A4110
6821,7007191,V4113
6823,1033101,S4130
6824,5026212,S4130
6828,2033163,S4130
6829,6083143,M5601
6831,2012006,V4106
6831,5018260,V4130
6833,5018307,S4130
6834,6085231,M4107
6836,5002023,G4109
6837,1059258,G5203
6839,2049183,S4129
6841,5007029,M4107
6844,4009276,K4101
6845,1049095,G5501
6846,4012205,V4130
6847,6084099,V4106
6847,6027285,M4110
6850,5023261,S4129
6852,2026032,R5101
6854,5019056,V5247
6855,1062195,V4130
6856,7008057,R4109
6857,1048166,V5223
6858,1043448,V4106
6859,1033376,K4107
6860,3005153,G5506
6861,1056384,S4119
6862,4012413,V4106
6864,1052203,S4119
6864,6020151,G5203
6866,6002291,V4130
6867,7019007,V5204
6869,4031184,V4130
6870,5008299,D4110
6871,2049052,K4101
6872,2024365,V4106
6873,2001399,J4140
6874,6084185,M4107
6875,5036170,G5503
6877,4022381,G5501
6879,1052403,V5305
6880,1045119,V5206
6881,3024050,G5203
6882,6058314,G4109
6882,1014210,V4130
6885,5009039,V4130
6886,3023151,V4130
6887,7001017,V5304
6887,7030299,G5501
6889,5040125,V4130
6891,2008042,V4106
6892,6004017,S5247
6894,1057293,J4140
6895,6044007,J4140
6895,1040029,S4131
6897,4013259,V4106
6898,2005202,V4125
6898,1036054,G4121
6901,2017172,V5247
6902,7013142,G5503
6903,4013117,D4125
6904,7001227,G5203
6905,5026436,G5503
6906,4013137,V4106
6907,6085008,V5206
6908,4007257,V4130
6910,5016150,S4125
6911,2027053,V4130
6912,2002379,M5601
6914,4006317,V5304
6915,2038271,D4136
6916,2024275,R4109
6917,2010255,V4130
6918,1042372,S4129
6919,2002315,S4129
6920,7020342,V5304
6921,1064167,S5246
6922,4006162,V5204
6923,2047026,K4107
6923,2054188,V4130
6926,2009003,V4106
6927,5040111,G5503
6928,5020007,G4109
6929,2007100,V4106
6932,4016195,K4101
6933,5018241,S4119
6934,6009262,M5601
6937,4009173,S4131
6938,1075322,V5204
6939,6012223,S4129
6940,5007322,V4130
6941,4027397,S5306
6942,7024024,S5247
6945,5028540,S5246
6947,1053256,G5501
6948,2037112,S4129
6949,2019369,S5247
6950,6064211,M4117
6951,7019016,D4125
6953,2015272,V5204
6954,2018102,D5216
6955,1060042,B4125
6956,1019113,V5204
6957,6066199,G5501
6958,1030448,V5204
6959,1052387,V4125
6960,1002219,V5206
6961,6045113,G5501
6962,6021271,G5501
6963,1056273,V4106
6965,6041132,V4130
6966,6039020,S4131
6968,4003347,V5209
6972,1002091,D4111
6973,4003231,V5204
6974,6013290,S4131
6975,2014232,S4119
6977,1062021,S4129
6979,2043341,S4119
6980,6032064,S4119
6981,7007019,K4107
6982,6029155,V4106
6983,4015126,G5501
6985,6032244,M4111
6986,1016032,S5246
6987,5007014,S4119
6988,7008237,S4129
6989,6025020,S5247
6990,1059318,V4130
6992,1003068,V4106
6993,2004194,S4131
6995,6024043,V4130
6996,4017155,B4109
6997,2049197,S4119
7000,1030135,B5226
7001,2039069,S4131
7003,1074262,B4128
7004,1054238,V4130
7007,1045239,S4119
7009,1024217,S4131
7011,5018252,V4130
7012,6035313,V4130
7013,7006387,E4110
7014,3034179,V4130
7015,6031206,V4130
7016,4007279,B4125
7017,6001176,S4119
7018,6052113,M5601
7019,1040238,V4125
7020,2039175,S4119
7022,6015125,H4125
7023,2007115,M5601
7025,1041368,D4117
7026,1051385,S5247
7027,1062153,N4125
7028,4001042,V5209
7029,6034187,G4109
7030,7018032,V5209
7031,1073034,H4125
7032,6046244,G4110
7032,3011338,D5210
7034,2005251,M5601
7035,1012129,V5206
7036,6023295,V5247
7038,2002225,S4131
7040,6085153,S4129
7041,1054226,V5206
7041,6001218,S5306
7043,6019121,S4129
7044,5016493,V4125
7045,6079229,S4131
7047,2027123,S4129
7048,2011308,V5801
7048,6020146,V4301
7048,6005176,S4119
7051,4013399,S4119
7055,1042175,V5206
7058,1065182,S4131
7059,3015215,G4109
7060,2043133,K4107
7061,1041119,V5247
7062,2012138,G4109
7065,1055327,K4101
7066,6057294,M5601
7067,6034059,S5247
7068,7002101,S4131
7068,2018242,V5209
7070,2046160,V4125
7071,3005178,W4109
7072,4019159,S4129
7073,2048147,V5247
7074,2046291,K4107
7074,1054217,S4129
7076,6002139,H4125
7078,1037004,D5210
7079,2029001,S4129
7080,1058023,V5209
7081,2001222,S4119
7082,4002425,S4131
7085,7026115,V5209
7086,5038005,S4129
7088,2049017,V5209
7089,6042128,P4110
7091,1023139,V4301
7092,1056113,S4131
7093,5002182,G4109
7095,4026283,V5209
7097,2036215,S5306
7099,6035179,G5101
7100,6040070,S5246
7101,2007371,S5246
7104,4011078,S4129
7106,5012229,V5247
7108,6076033,V5209
7109,6044265,V5247
7110,7012247,R5101
7111,2011285,V5209
7112,6084070,S4119
7113,4011028,V4301
7114,4029003,S4131
7117,4014077,S4131
7118,1038075,D4136
7122,4012392,S4119
7123,4007116,G5506
7125,6012125,S4119
7126,3026113,S4131
7127,6078227,H4125
7128,4037410,S4131
7129,5005277,S4131
7130,7018209,V4301
7131,1019024,V5247
7134,7013205,S5306
7136,3017205,H4125
7138,6060224,V5247
7139,5020308,S4129
7140,4021047,S4129
7142,6085152,S4129
7143,4001373,S4129
7144,2052040,S4129
7145,6019236,M5601
7147,4024001,S5306
7148,5038500,M5601
7149,4009275,S5246
7150,3004215,G4109
7152,7003428,G4121
7154,7013125,G5506
7155,7029112,V4301
7156,7011257,S5307
7158,2009092,M4101
7161,1063477,V4301
7163,4019258,K4107
7164,5023294,G4109
7168,7031348,V4301
7169,4002399,V4301
7172,3012199,R4109
7174,2023219,H4125
7175,7029055,V5305
7176,7002104,S5307
7182,6005095,V4301
7187,1065186,G4101
7189,1023228,V4301
7193,6045203,S5307
7193,1053053,R5101
7197,6030049,G4109
7198,1061019,S5307
7199,1039121,V5801
7206,6036176,M4117
7208,6011291,K4107
7209,2039218,R4109
7210,7016192,S5307
7212,2048205,S5307
7219,2051125,V4301
7220,6033233,M5215
7221,2020084,V5801
7222,1055209,S5307
7229,1043192,V4301
7231,7029152,K4107
7235,7003364,C4110
7239,5005280,G4121
7241,2038039,G5506
7243,6075003,M4107
7243,3016312,V4125
7245,1006280,V4301
7247,1020034,V4301
7252,6086158,V5801
7254,4035146,P4110
7255,4006458,S4110
7256,2006303,R4109
7257,3023207,G4121
7258,4016154,V4125
7259,3031164,G5101
7260,6035113,G4110
7266,4032138,V4301
7267,4004262,R4109
7269,6074032,V4301
7270,6023044,V4125
7271,3011361,V5801
7273,5014427,V5801
7274,4011260,V4125
7276,1060379,V4125
7277,5017083,V5223
7279,4013319,R4109
7281,5012486,G5101
7285,5003070,G4101
7286,3024205,R4109
7289,6043302,V5233
7290,3022170,V5801
7292,1026306,D4136
7294,3016235,V5305
7295,2028213,V4301
7297,4031264,G5506
7302,2008165,R4109
7305,1058350,V4301
7309,6017033,V4301
7312,4031408,V4301
7312,7020394,V5801
7314,6008050,D4110
7315,3011370,V4301
7316,5020121,V4301
7318,2035244,V4301
7321,1055176,D5210
7326,3006054,N4111
7327,4006228,V5801
7330,1058114,D4117
7334,7016034,V4301
7339,2009110,D5210
7342,4031070,V4301
7343,4033312,S4110
7344,2010295,V4301
7349,5011048,G5101
7350,1060060,V4301
7351,1060241,D4136
7351,7003439,V4301
7353,4001119,V4301
7355,2049073,V4301
7357,2020250,V4301
7361,4028005,R4109
7364,7007015,V4301
7365,1044130,B5226
7367,7030213,V4301
7369,2053080,G4107
7373,7030131,P4110
7375,3016013,R4109
7376,1046147,V4301
7378,2026127,R4109
7380,7031218,G5215
7382,1075011,R4109
7384,6036181,M4101
7386,6026108,V5233
7387,3015042,R4109
7391,1061070,D4109
7392,5006295,M4107
7396,3031081,G4101
7404,3020098,R4109
7406,2025081,G5215
7410,3016041,B5226
7412,5006283,G4101
7414,2048035,D5210
7419,5008112,M4107
7420,1056206,G4107
7434,4002214,R5101
7437,2014132,G4107
7450,7006313,G4101
7458,2048108,G4107
7463,1063030,R4109
7465,7008211,S4110
7468,1035232,B4128
7472,2007180,R4109
7477,1003190,K4110
7479,3011333,D5210
7480,2031163,G5101
7481,1057103,R4109
7489,1032004,M5227
7493,3015067,D5210
7494,3009017,D4117
7496,4006169,R4109
7505,1003213,R4109
7514,3010100,S4134
7515,2044022,R4109
7518,1054098,D4111
7528,7006076,D4136
7530,1029222,G5101
7531,5024308,V5223
7537,1077339,G4101
7545,7025222,R5101
7547,7008073,V5223
7548,7025023,R4109
7557,1060264,D5210
7558,5035326,G4110
7559,4001037,E4110
7564,5035444,R4109
7570,5018189,G5506
7572,6024023,D5216
7582,4022247,K4125
7584,1030001,E4110
7589,1077009,J4110
7590,2035205,G5101
7593,6027208,A4110
7594,4035315,R4109
7600,6031250,G5101
7604,6016229,M4107
7609,6023139,R4109
7611,1050214,R4109
7613,4015090,S4110
7617,6025097,E4110
7621,6048086,R4109
7645,1037281,G5201
7649,2026005,R4109
7653,2030135,G4107
7657,6027305,M5215
7669,1058076,D4117
7669,1059038,K4110
7679,6001093,G4107
7680,1048071,D4136
7689,1044220,G4101
7697,6014296,D5210
7703,5003240,B4128
7704,1041212,G5101
7706,2044063,R4109
7714,4036312,G4107
7715,6069175,N4125
7733,6005173,H4109
7739,2017053,W4109
7740,5014362,G4107
7750,5018412,S4125
7751,1057069,N4125
7754,2054091,W4109
7757,4023339,W4109
7758,1048103,N4111
7759,2032159,G4101
7762,3030061,D5210
7778,2026007,D4125
7785,4002007,G4110
7788,2028257,D4109
7793,1065183,D4136
7803,2011137,V5233
7804,1057375,G4107
7805,1063200,R4107
7806,4033293,S4110
7808,4024301,G4107
7809,2021214,D4136
7810,2043024,W4109
7812,6027255,M4111
7813,6020169,M5215
7822,7007267,V5233
7826,1025078,G5101
7829,6035259,H4109
7853,5006301,M5215
7868,5006185,D4117
7872,4007080,E4110
7873,1075352,B5226
7877,1034325,W4109
7898,2043220,D4117
7899,7020243,G4107
7900,2029101,R4107
7902,1030415,M5227
7908,2047143,K4202
7910,1047053,R4136
7916,1052047,R4107
7917,2002003,R4110
7922,1052265,G5210
7924,6015258,M5227
7930,2024195,W4107
7934,7003262,B4101
7935,3017359,S4110
7939,1072130,G5215
7945,1036198,W4107
7949,1060040,C4110
7951,2048174,G5101
7952,2004128,G5101
7955,6031173,M4117
7967,4001066,E4110
7971,1045129,N4125
7972,2001321,P4110
7975,3014391,G5215
7976,1032415,B4128
7979,3018030,G5210
7980,7007199,W4109
7987,4007231,D4117
7991,4008369,M5210
7996,1060082,S4110
7998,5027241,M5216
8007,2023265,C4110
8009,2007355,D4112
8014,3017285,A4110
8016,4025141,V4109
8019,6051169,S4125
8023,2043368,W4109
8025,6070155,M5227
8029,6082157,J4110
8033,2018156,G5101
8037,2022175,R4107
8043,6039134,A4110
8046,6019073,S4110
8047,5002365,M5213
8057,6003214,G5101
8061,2051131,R5101
8063,4031279,S4110
8066,5015012,V4109
8071,1042029,B4128
8075,6026253,D4105
8078,4019160,S4110
8081,6059200,D4117
8082,6005022,H4109
8083,6033057,A4110
8085,2047203,K4202
8087,3009125,S4130
8090,2031283,R4107
8095,2041173,M4132
8097,2004161,R4107
8098,1018171,N4111
8099,2043169,D4111
8101,6035213,H4109
8106,7008444,R4107
8109,1039176,E4110
8113,3019155,D4117
8123,1048198,E4110
8125,2030047,K4202
8127,6051075,S4110
8129,2034193,R4107
8132,2022283,R5101
8133,6044093,M4117
8133,2015254,G4120
8136,4022360,A4110
8142,2016201,R4107
8151,1043428,M5213
8153,1070284,V4109
8163,5040268,G5215
8165,6084110,A4111
8166,2004263,K4111
8172,4025163,R4107
8177,2018164,W4109
8186,6080187,M5227
8186,1058001,D4117
8190,3014234,G5210
8191,6003072,M5213
8196,1052340,K4125
8199,6084239,K4110
8200,2003013,G5101
8208,3020054,P4110
8215,1041288,D4117
8216,6030096,G4120
8223,3009010,D4117
8224,5024198,S4110
8230,4002441,V4109
8231,1059114,D4117
8237,5003333,M5213
8238,2033052,B4128
8240,1029206,M5216
8242,1075149,R5101
8244,4009054,R4110
8245,6071188,M5210
8246,3030168,K4204
8247,1057376,G5215
8248,2020354,D4125
8256,1061350,G5201
8261,5002068,A4125
8269,5018101,R4107
8272,3015323,W4109
8277,4022363,R4107
8291,2026140,J4110
8292,5029202,M5201
8298,1058030,K4111
8300,1020055,V4109
8301,7025136,R4107
8309,1069310,W4109
8312,6071237,M5210
8320,1059294,R4107
8324,1033281,R4107
8325,5003359,M4127
8328,6053060,N4125
8332,6085319,R4107
8337,7015038,R5101
8338,6042360,N4125
8344,1028320,S4134
8346,3016227,R4136
8359,2047152,K4202
8364,1071295,S4110
8368,1050005,N4111
8371,5020065,V4109
8376,3024010,G5101
8378,2021129,G5101
8379,4002321,W4109
8383,4024113,V4109
8388,1035056,B5235
8388,4032028,W4109
8393,1054338,V4109
8396,2049251,B4128
8396,4007215,S4110
8402,3012092,G5216
8430,1053235,G5101
8439,5012405,V4109
8451,7019172,D4117
8455,7014217,B4125
8457,4012034,D4117
8458,4017261,R4107
8459,1052030,R4107
8463,1068400,D4109
8473,3022016,R4107
8476,2044071,V4109
8484,1038064,B4125
8486,1023094,R5101
8494,2043145,W4109
8497,6086300,M4117
8500,5012307,C4110
8501,6002140,M5216
8504,5006186,B4125
8506,2014188,V4107
8507,6012049,S4110
8509,1074384,V4109
8512,5020362,S4111
8515,4004361,M5201
8519,6070038,M5227
8521,1068355,V4109
8524,5032250,G5210
8528,6017059,M4117
8529,6016114,C4110
8532,6080135,M5227
8536,7007121,W4109
8537,4002388,W4109
8544,2044254,K4202
8556,5023393,R4107
8571,2041048,N4111
8576,5023275,S4125
8577,2051112,V4109
8585,2030113,V4109
8588,5008094,K4123
8592,1044180,B4128
8595,1053030,S4125
8596,1004311,N4125
8597,4004036,V4109
8598,5012044,W4109
8598,2006276,U4111
8600,4002246,V4109
8603,6037186,G5201
8603,6086067,B4128
8608,5026258,W4109
8615,4006430,R4110
8617,7013092,R4107
8620,5007024,M5216
8626,6072188,J4110
8628,6068252,M5227
8631,4003090,B4125
8635,5036067,G5210
8647,1063201,W4109
8648,7027126,G5201
8650,7021127,R5101
8654,6084108,N4125
8658,7008291,W4109
8659,2020206,C4110
8660,2021340,B4128
8662,1058269,B4128
8663,1033320,R4107
8667,6041258,A4110
8668,4015061,S4110
8670,4023045,N4125
8671,7012204,U4125
8678,2003115,R5101
8679,1025327,B4125
8687,6043201,A4110
8689,1045276,J4110
8691,2030070,R4107
8696,6035312,V4107
8700,6013051,R5502
8701,6085077,M4125
8702,2043143,W4109
8710,2014114,R5101
8717,6079290,M5210
8718,1035060,B5219
8721,5006282,B4128
8724,6056329,R4110
8729,4024037,K4123
8733,7006413,C4110
8733,6019275,W4401
8736,6085195,M5210
8745,2001385,V4109
8746,4026171,K4202
8751,2022201,V4109
8752,1051244,G5210
8757,4004378,E4125
8759,4027151,J4110
8762,7025025,J4110
8764,2020288,B4128
8766,1054114,B4128
8769,4020363,S4110
8777,2032084,S4110
8782,6005187,B4128
8785,3012118,P4125
8793,6035261,B4125
8795,1042184,N4111
8796,7003274,R4110
8798,1054132,B4128
8804,2030291,R4107
8806,2045082,M4117
8811,2044287,K4202
8813,2032024,D4139
8823,2001244,J4110
8827,1053036,D4125
8831,7024146,R5101
8837,4002438,R5101
8842,3014166,R4107
8848,6071252,R4107
8872,1051164,S4125
8875,1063411,G5210
8881,5008011,R4107
8884,7026190,R4107
8885,4028115,S4110
8894,2032223,V4109
8894,1033126,W4108
8898,5010047,B4111
8906,3021159,S4110
8919,4001393,G4125
8928,2031123,J4110
8934,4004264,B4128
8935,7020137,N4111
8950,1077043,V4109
8952,5014419,S4110
8954,2043203,G4120
8955,5007081,R4136
8956,3029255,R4107
8962,6013102,H4109
8966,2052106,K4111
8971,1061141,R5101
8975,6086007,G5231
8976,3028258,V4107
8981,1012260,R5101
8986,7014480,R5101
8993,5002152,G4122
8996,1050184,V4109
9000,5024061,S4110
9002,7027346,S4125
9003,3015285,W4107
9009,4022362,K4125
9025,6042238,P4110
9033,1075295,W4107
