Rank,RollNo,InstituteCode,BranchCode
12504,2035016,114,4134
12506,7042010,114,4119
12526,1073032,101,5288
12533,5020008,116,5206
12546,6105013,112,4109
12555,2088010,114,4134
12585,1089016,112,4109
12592,4010052,113,5101
12593,6113018,121,4107
12618,4004040,113,5302
12625,4057028,114,4119
12633,1036008,106,5251
12698,2088037,106,5251
12755,2030003,114,4134
12806,4010028,113,5503
12819,3030033,121,4107
12841,7041047,116,4130
12865,3051014,122,4107
12913,2065038,115,4127
12940,1063037,113,5101
12969,6034024,114,4130
12977,4002030,114,4119
13001,6098019,108,4104
13041,7002106,108,4104
13066,7014024,106,5203
13104,6034018,114,5307
13173,4018041,116,4106
13215,3044002,122,4109
13283,5068028,116,4130
13290,4013039,106,5247
13352,6042001,101,5289
13385,2067004,106,5505
13418,6090025,106,5501
13439,5016019,106,5247
13509,5022019,114,4130
13555,5061007,116,4130
13567,2009007,116,5290
13604,6114046,116,5247
13629,2064001,116,4173
13701,2087029,122,4107
13727,7013073,116,4106
13757,4046004,116,5204
13761,3037009,114,4131
13912,6123012,106,5501
14003,4019026,116,5204
14027,2063001,116,5206
14083,4019039,114,5307
14097,1095010,114,4129
14105,7038040,106,5501
14111,4012021,116,5209
14133,1088002,114,4131
14136,2091042,116,5291
14167,2008026,116,4173
14171,1068005,116,5209
14175,1057010,108,4104
14183,4067011,116,4130
14250,1047008,116,4130
14283,6016108,114,4130
14314,2086009,108,4104
14326,2079006,108,4104
14450,6067025,114,5306
14485,5062021,116,5209
14507,7002056,116,5291
14609,4013022,116,4173
14634,6128025,116,4130
14680,2085018,116,4173
14728,2019028,116,4130
14753,2086063,114,4129
14839,6090040,116,4130
14844,2047008,114,4129
15008,2086019,114,4130
15044,4018054,116,4130
15046,6032060,114,4129
15059,7033045,116,4173
15125,5027011,114,4131
15209,4008022,116,4130
15265,7013045,114,4129
15272,3043001,116,4173
15373,5016007,116,5247
15425,2069008,114,5306
15432,7041024,114,4130
15463,2075008,114,4130
15550,4011104,104,4110
15634,2034003,114,4130
15789,2053010,116,5291
15802,7006022,114,4130
15877,1083034,114,4131
15950,4010041,114,4131
16035,1057019,114,4131
