RANK,ROLL No,Inst Code,Branch Code
8231,6119093,110,4107
8235,6038205,107,4110
8236,4046134,116,4126
8237,2055301,104,4109
8238,2076114,114,4117
8241,5035080,112,4109
8243,1086116,110,4107
8245,2022029,104,4124
8247,6033085,110,4109
8251,2027317,103,4109
8252,7045242,104,4136
8254,2025081,106,5251
8255,5045138,114,4107
8256,1004018,106,4109
8258,1076265,101,5285
8262,1056174,113,5507
8263,5020108,116,4130
8266,4025105,112,4107
8268,4014331,106,5208
8269,2055028,104,5254
8272,2061077,104,4111
8275,7044073,114,4107
8276,7001158,110,4132
8277,7047226,106,5251
8280,1088199,110,4107
8281,3003158,119,4125
8283,5033088,114,4134
8284,1064103,110,5227
8285,2041093,113,5303
8289,7043057,114,4134
8292,7018265,123,4110
8293,6169032,106,4109
8294,2063270,120,4110
8296,1055198,117,4104
8301,1015252,116,4126
8304,3025204,110,4107
8305,6127196,114,5305
8306,6126102,110,4109
8308,4014003,113,4109
8309,6087051,120,4125
8312,2028162,106,5208
8313,2055192,113,4135
8314,6073104,110,4109
8316,2084470,109,4107
8317,2079169,105,4111
8318,4014074,109,4109
8319,4066086,116,4130
8320,1085238,110,5227
8322,7020141,103,4109
8323,4039230,114,4109
8325,7035078,114,4117
8326,6094263,110,4107
8327,7015052,102,4107
8328,2069270,109,4107
8329,7015133,103,4109
8332,2037130,101,5285
8333,5038097,106,5506
8334,1006099,111,4109
8335,4040190,116,4106
8336,1081079,106,5251
8337,1055022,102,520C
8339,5068082,114,4117
8340,6127150,105,4111
8343,7045324,105,4111
8345,2053140,109,4107
8346,4061018,116,4113
8347,4018072,104,4125
8348,7021111,115,4109
8350,2067154,109,4205
8351,4004008,107,4107
8354,2070292,109,4107
8356,5007024,101,4110
8357,2054553,109,4107
8358,2037031,106,5251
8363,6025236,123,4110
8364,1088153,109,4202
8365,7045225,113,4135
8366,1053105,106,4110
8367,6099025,110,4127
8368,6044381,114,4114
8369,6044205,115,4107
8372,2067573,116,5223
8373,1003180,110,4107
8375,2006312,109,4107
8376,3014080,114,4107
8380,1053147,106,5251
8382,4035236,106,4102
8383,7039149,113,4109
8384,5004099,119,4125
8386,5039252,101,4127
8388,6147181,110,4109
8389,2066270,106,5247
8391,5004201,110,4111
8393,3032115,114,4134
8394,7003058,113,4109
8395,4019005,109,4109
8397,4022177,116,4126
8399,1078069,110,5601
8401,2011029,109,4109
8403,4031384,114,4109
8405,2028271,114,4107
8407,4033179,114,4114
8408,5064446,106,5505
8409,3022140,110,4109
8410,7045141,113,5303
8414,2075009,106,4109
8415,5002100,121,4125
8416,5009110,106,5504
8417,2051261,113,4135
8418,6018141,101,4127
8421,2077619,109,4202
8422,4024125,114,4130
8424,1076237,118,4111
8425,6001090,109,4101
8426,7042001,104,4139
8427,2063370,113,4107
8429,2052174,109,4109
8432,4007073,105,4128
8433,7007068,116,4125
8435,4006326,105,4125
8436,2040174,103,4187
8439,7033049,113,5303
8442,2054281,114,4134
8443,1020064,106,4109
8444,5043025,118,4110
8445,7027145,106,4101
8446,1079255,104,4136
8447,2052019,117,4104
8448,4014015,117,4107
8449,3031062,109,4107
8450,2067527,115,4109
8451,6037028,106,4111
8452,7034186,113,5503
8453,2068124,101,4109
8454,6045294,101,4111
8455,1075199,102,4128
8457,6094293,106,4101
8460,4057127,116,4130
8462,4060108,101,5287
8463,6098086,110,5601
8469,2067255,109,4107
8470,6149025,118,4110
8472,3034198,109,4109
8474,2054617,117,4108
8477,6151100,110,4109
8478,7014085,106,5504
8482,6131191,106,5248
8484,2070142,114,4117
8486,4014099,105,4128
8487,1088109,117,4110
8490,4019099,117,4104
8491,4002170,116,4125
8493,5062119,106,5503
8495,2066299,114,4109
8496,6033116,118,4111
8497,2067641,106,5251
8499,2049029,114,4134
8500,2013229,116,4125
8501,2078007,114,4111
8502,7021120,122,4111
8508,4041134,116,4126
8509,2026130,119,4125
8512,2056227,101,4109
8513,6161176,107,4118
8517,4058119,109,4107
8518,6125240,107,4118
8519,7047161,117,4104
8521,7015162,115,4107
8522,1086110,109,4107
8523,6013163,110,4109
8525,6042080,121,4111
8527,2067519,109,4107
8530,6143176,111,4111
8534,6133214,105,4128
8535,6103101,110,4107
8536,2018087,114,4109
8537,5028120,106,5505
8538,6141166,107,4118
8539,4017074,113,4109
8540,5022201,117,4104
8542,1074088,110,4109
8543,4065161,114,4134
8544,6051194,106,4110
8546,7015230,114,4134
8551,2043349,101,4109
8554,4030099,109,4109
8555,1091284,117,4104
8556,2063115,117,4104
8560,1083211,106,5203
8564,7035114,122,4125
8565,4042138,114,4107
8566,3024043,110,4109
8569,6077062,110,5227
8575,6127160,110,4109
8576,2001036,113,4136
8577,1080136,106,5203
8579,2079011,117,4125
8580,1060255,116,4125
8582,6129154,101,4109
8583,6139121,116,5206
8584,6146241,103,4117
8585,2044003,109,4111
8586,4033158,105,4128
8588,2043205,109,4202
8589,6053151,104,4117
8590,2066133,117,4104
8592,1061028,106,5201
8593,4066118,116,4125
8594,5047006,114,4114
8596,7027119,101,4109
8597,4008190,116,4126
8598,2081188,105,4128
8599,2042406,114,4109
8602,7041124,113,4107
8605,6043478,116,5213
8606,2032182,119,4110
8607,7021066,113,5507
8608,6127123,109,4110
8610,2069261,110,4109
8611,7023155,122,4125
8613,7038357,104,4136
8615,4011336,119,4125
8618,2012483,114,4107
8621,3020137,114,4114
8622,6118305,112,4109
8624,6144179,119,4111
8625,1027185,109,4110
8626,1031194,117,4104
8628,3038066,123,4125
8630,4030184,116,4126
8631,2019077,106,5216
8636,5066064,105,4128
8637,4014256,104,4117
8638,6095245,117,4104
8639,1068093,103,4117
8640,2083334,110,4107
8643,1076098,117,4104
8644,2068167,101,4109
8647,2017206,122,4125
8648,3031042,104,4136
8649,2084106,109,4111
8650,4065012,116,4113
8651,6114032,118,4110
8653,1073033,109,4111
8654,1069226,106,5247
8655,2071147,110,4107
8656,2011505,114,4107
8657,4026099,116,4126
8658,2054025,113,4109
8659,2057064,103,4109
8660,1091344,116,5240
8661,6096072,113,5507
8662,1022367,123,4125
8663,7016127,122,4111
8664,7047197,106,5247
8666,6010010,119,4110
8667,7036065,101,4109
8668,5028365,106,4109
8669,6050247,110,4107
8670,6126099,110,4107
8671,2012840,116,5232
8673,2084278,104,4136
8675,4013498,109,4202
8676,7014083,122,4110
8677,2084228,106,4107
8678,4006354,116,5213
8679,7004223,119,4110
8681,4003230,106,5505
8682,1072005,102,4125
8683,5006360,114,4114
8685,2070325,112,4109
8687,2079070,122,4111
8688,2084497,114,4109
8689,7001015,106,4109
8690,2056210,106,4109
8691,1060213,114,4114
8692,1054126,115,4107
8693,3022160,116,4130
8695,7014110,108,4125
8696,2011414,106,5247
8697,1031010,123,4111
8698,4036161,112,4109
8699,4039124,114,4130
8700,5077220,114,4107
8701,4047080,118,4125
8702,6017048,117,4110
8704,6142157,101,4109
8706,5069006,104,4139
8707,5030055,106,4109
8708,7006124,122,4111
8709,4048233,122,4111
8710,4023109,111,4111
8713,7034047,113,4109
8715,2058088,116,4130
8717,7038010,104,4111
8719,7036143,114,4107
8721,6047399,110,4107
8723,6150167,121,4125
8725,2061120,120,4110
8726,6123144,114,4107
8727,7015424,104,4111
8728,1090009,117,4125
8731,6140216,114,4109
8732,2048065,116,4130
8733,4003069,116,4130
8734,2043073,113,4104
8735,1091145,102,4128
8737,2084259,106,4107
8738,2051019,104,4117
8739,5077098,106,5501
8742,1053094,113,4110
8743,4053193,114,4107
8744,7042135,116,4106
8745,6039119,121,4125
8746,6157127,114,4114
8748,7027033,110,4109
8752,5003272,106,4101
8753,7019099,117,4110
8755,2031176,109,4109
8760,2083150,113,4114
8761,6138219,110,5601
8762,1047175,114,4131
8764,3020057,114,4134
8766,2035146,114,4114
8767,6122025,106,4127
8770,6070074,110,4109
8774,4064201,119,4110
8775,1026285,121,4107
8777,5070110,121,4125
8779,7006115,104,4111
8782,2054231,122,4111
8784,3034055,103,4117
8787,6043046,101,4111
8788,4059074,116,5232
8790,1075056,102,4128
8792,5023126,106,5501
8793,2059168,104,4136
8794,1022033,115,4111
8795,4038448,112,4107
8796,5022066,118,4110
8797,4020104,109,4109
8798,2053190,113,4109
8802,7015517,120,4111
8804,1019117,112,4107
8806,2082196,103,4187
8809,2068221,119,4111
8811,5018235,114,4114
8814,4006244,104,4136
8815,6094238,110,4109
8816,5021149,111,4123
8817,5047091,106,4115
8818,7019212,122,4111
8819,1014103,111,4125
8822,6009081,119,4125
8827,2057011,102,520C
8828,2057208,111,4111
8829,2051065,118,4110
8831,6074091,106,4101
8833,2056364,109,4109
8834,2059021,102,520C
8836,2030004,103,4111
8842,5022192,104,5254
8843,7023039,115,4111
8844,2026007,114,4110
8845,2082066,113,5302
8846,4011083,102,4201
8849,1084175,105,4128
8852,7008244,113,5302
8854,5003126,121,4125
8857,6047047,111,4110
8859,2061056,114,4109
8863,2012746,103,4187
8864,2067109,104,4109
8869,7008007,109,4109
8870,2067588,109,4109
8871,3037107,112,4109
8872,6030414,102,4125
8877,2003050,113,4136
8878,6076108,104,4117
8879,5040241,106,5503
8883,2077274,111,4111
8884,6115213,119,4125
8885,2075062,104,4111
8890,2079125,118,4125
8891,2061272,109,4101
8892,2034167,106,5505
8895,4031386,114,4109
8897,2056023,109,4109
8897,1005167,103,4117
8899,7003222,117,4110
8901,5077228,106,5505
8904,1052075,106,5505
8905,7035022,116,4111
8907,2077263,113,5507
8908,2032198,104,4117
8909,4033192,109,4101
8911,3045060,106,5501
8912,6036091,123,4111
8913,3031119,116,4125
8914,4020073,112,4109
8916,7024079,122,4111
8917,2010015,104,4139
8919,7047428,106,5208
8920,6127043,115,4111
8921,1061166,102,4128
8923,5018180,118,4125
8926,4056186,116,4125
8928,1051159,111,4111
8930,5046189,106,4107
8934,6068073,113,4117
8935,2006249,101,4111
8937,5021198,106,5203
8938,1081159,106,5248
8943,2052200,104,4136
8946,6133024,116,4111
8947,4039256,115,4111
8950,5008101,101,4111
8952,1053243,110,5601
8954,2062106,104,4111
8955,5006094,118,4110
8957,1090380,116,5240
8960,3032206,102,4128
8961,2002009,116,4107
8963,5057019,106,4101
8964,6143144,116,4130
8965,2076185,119,4125
8966,2071133,106,5505
8967,3044019,113,4114
8969,2086214,114,4109
8972,7017405,122,4125
8973,4011377,116,4130
8975,6008040,109,4110
8979,6143108,121,4125
8980,2081386,111,4123
8981,3019273,106,4101
8982,1079025,113,4109
8984,4010127,106,5203
8986,1049049,111,4125
8987,6131129,123,4125
8988,2060063,109,4101
8990,2049231,104,4136
8992,2050186,116,4130
8993,3026211,106,4101
8997,1055082,116,4130
8998,6137015,110,4110
9004,6046227,116,4125
9005,1011106,105,4128
9006,4046085,118,4125
9009,6129193,116,4125
9010,1062075,104,4111
9011,2067620,109,4109
9016,6037098,114,4114
9017,6137005,107,4124
9018,5044154,116,4130
9020,7008233,112,4107
9023,7017412,102,4128
9024,1005016,117,4125
9026,6117174,106,5201
9027,6041147,121,4125
9028,2067009,102,4201
9029,1016078,116,4106
9033,6033006,110,4107
9034,2061216,104,4136
9036,2086195,106,5248
9037,2011450,103,4109
9041,3036109,119,4110
9042,5029093,106,5247
9043,4033166,101,4109
9047,1080268,106,4107
9048,5064566,106,5503
9052,2050272,112,4109
9054,4040109,112,4144
9057,4047121,112,4109
9058,7021280,106,4107
9060,2070296,104,4136
9061,2040056,113,5302
9063,7036081,116,5232
9065,7044091,116,4130
9066,2084299,101,4109
9070,2072342,112,4144
9071,7029040,101,4109
9072,2084467,114,4130
9073,4022113,112,4109
9074,1046148,109,4101
9075,5023134,104,5210
9078,1016027,113,4109
9079,7033180,104,5210
9082,1090169,106,5248
9085,3024086,116,4125
9086,2063278,113,4109
9087,2061263,107,4118
9089,3021055,105,4128
9090,6106107,110,4127
9092,2067231,119,4125
9093,4041027,104,4139
9094,2074186,112,4107
9096,1089053,119,4124
9097,5077123,106,5225
9100,3033130,114,4134
9102,2083194,109,4109
9103,5019089,114,4130
9104,4043086,116,5240
9105,1057323,102,4125
9106,4055214,120,4110
9113,4002085,102,5217
9114,4038162,106,4107
9117,7021116,116,4125
9118,2085039,117,4107
9121,6082140,120,4125
9122,5023313,114,4130
9124,1043318,109,4101
9125,4039325,101,4109
9126,1081194,106,5203
9127,1023029,110,5602
9128,4048031,114,4114
9130,1048268,114,4111
9132,6138005,106,5225
9134,2087037,109,4111
9135,3006032,106,5503
9137,2085085,106,5501
9138,1091256,110,5601
9139,6106073,103,4117
9141,1053127,105,4128
9142,3035078,112,4109
9143,7043130,116,4106
9144,6128051,114,4114
9145,2084437,103,4109
9147,4022018,109,4125
9149,4010013,111,4110
9152,2055409,120,4109
9153,6042059,104,4107
9155,5030200,114,4111
9157,4062045,114,4130
9158,4028007,109,4109
9160,2040249,101,4109
9161,4001101,112,4109
9162,2018132,103,4109
9163,1088257,102,4128
9165,3016105,106,4107
9167,4001257,113,5302
9168,6129152,114,4131
9173,4011151,123,4125
9176,2061273,110,4109
9177,4041086,108,4143
9178,5004136,101,4109
9179,6047107,121,4125
9181,4056201,116,4109
9182,2012583,123,4125
9184,1056171,102,4101
9185,1058182,118,4110
9186,6136009,107,4109
9187,5017139,116,4130
9188,6044135,106,5507
9191,2009189,108,4125
9193,1083100,110,5601
9194,3023179,101,4111
9196,4056176,116,4130
9197,1067195,102,4125
9201,1090204,104,5210
9202,7032055,106,5505
9203,2011218,112,4109
9206,5027098,106,5501
9207,6132003,109,4110
9208,3026080,108,4125
9212,4043285,109,4109
9213,6086048,107,4117
9214,6121266,101,4111
9216,2011392,122,4125
9218,1051013,106,4122
9220,2058129,113,4107
9221,2081346,102,4128
9222,7023036,106,4102
9224,2039089,116,4106
9225,2036279,113,4109
9226,3026158,109,4109
9228,4052101,114,4130
9229,5028133,116,4106
9234,6021098,105,4125
9235,6113011,103,4111
9238,2031121,116,4130
9239,1077331,116,4130
9240,2043147,114,4130
9242,4010250,113,4109
9243,1053045,108,4111
9245,5021225,116,5232
9247,4004002,113,4136
9248,6141017,110,4125
9249,1065183,102,4128
9250,2028536,114,4130
9252,4012126,106,4170
9255,4062070,101,4111
9257,2069310,106,5503
9259,4062132,109,4109
9260,1057162,101,4111
9264,3038118,112,4109
9265,2048041,109,4109
9268,1069439,109,4101
9269,5068116,101,4109
9270,5004165,105,4125
9273,4039245,118,4111
9274,4040065,106,5503
9275,7041134,113,5302
9276,1005158,106,5248
9277,6033124,120,4110
9278,1034115,113,5503
9282,6154167,123,4110
9283,2077541,109,4109
9284,6031213,117,4110
9285,2037079,115,4109
9286,2028190,122,4125
9288,7015583,106,5501
9289,5031196,106,5501
9291,2086490,111,4123
9292,5021252,116,4130
9293,6072089,106,5203
9294,1011119,112,4107
9296,1064027,106,4111
9297,2074208,116,4110
9298,5030205,101,4111
9300,5009132,121,4111
9301,6150170,118,4125
9302,2077044,117,4124
9303,2067141,106,4107
9304,5006477,106,4107
9305,1006082,113,5302
9308,2065159,116,4173
9312,6068173,109,4109
9313,2040143,120,4125
9314,2036131,113,4107
9315,4014187,116,4130
9317,3045119,116,4106
9318,1091165,105,4128
9322,6148116,114,4111
9326,7028007,113,4109
9327,2069116,113,4110
9330,5044151,106,4170
9331,2084340,109,4109
9332,6081017,110,4127
9333,1084114,117,4110
9334,2028268,114,4111
9335,7006054,112,4107
9336,2079204,114,4130
9337,2036207,112,4144
9338,3031131,113,4117
9339,1083153,106,5248
9340,2062047,112,4107
9342,2087167,113,5302
9343,6136054,110,4109
9344,4036071,115,4109
9345,2017054,116,4130
9346,1085115,109,4109
9350,5023383,112,4144
9352,2063154,106,5503
9353,1009100,116,5240
9354,3032148,114,4111
9355,2080217,116,4106
9356,5012023,117,4124
9359,2055252,114,4130
9362,2042044,113,4109
9364,3023131,114,4130
9365,2074107,102,4125
9368,2084054,116,4125
9369,2072069,106,4107
9371,3036111,113,4107
9374,5070109,101,5286
9375,4019018,108,4111
9376,1045072,106,5248
9377,4042097,106,5201
9378,1021196,116,4106
9379,7016090,116,5290
9380,4006277,116,4130
9384,5018249,106,4109
9385,6171074,117,4117
9386,5032039,102,4107
9388,2072188,103,4109
9389,4003078,106,5505
9392,4065110,116,4106
9397,5068406,101,4111
9399,5078072,106,5505
9401,1055187,110,5601
9402,1083110,119,4125
9403,2051240,104,4136
9404,6094207,110,4127
9405,4053062,116,5290
9406,5004249,121,4109
9410,1046083,117,4104
9411,2043263,116,4130
9416,2045051,109,4109
9417,5003350,106,4109
9420,4014146,115,5233
9421,6140127,120,4110
9422,6079053,120,4110
9424,1020017,106,4105
9426,7039090,117,4110
9428,1065181,102,4125
9429,1077261,106,5248
9431,7032118,114,4130
9433,1025012,101,5255
9438,2016132,114,4130
9440,7008137,115,4107
9448,1056013,106,4122
9449,1077118,108,4143
9450,6134105,123,4110
9451,6114105,121,4111
9453,1046031,102,4125
9454,2077125,123,4110
9456,1057103,110,4111
9457,5063162,119,4125
9460,7015259,115,4109
9462,2068012,116,4125
9466,6033005,101,4110
9470,5028242,102,4128
9473,2043397,119,4125
9475,7015121,113,4107
9477,6047079,101,4110
9479,5027008,106,4127
9483,2061221,112,4109
9484,2079138,114,4110
9487,3038087,113,4107
9488,2069219,101,4109
9489,5023163,114,4130
9490,2083314,109,4109
9491,6106011,120,4111
9493,5004260,106,5501
9494,5059050,107,4185
9496,2083039,113,4111
9500,6085044,107,4118
9501,6095153,110,4125
9501,4015097,102,4107
9504,7001198,106,5505
9505,1031123,106,5101
9506,5021312,109,4111
9508,2033315,113,4109
9511,2061510,109,4109
9512,6050210,107,4109
9513,1056081,116,4130
9514,6113175,101,4111
9516,6018100,101,4125
9517,6030218,105,4125
9518,2077384,116,5267
9519,5048070,116,5240
9520,5032137,114,4130
9523,4057036,109,4109
9525,2003018,113,4109
9526,1088096,102,4128
9531,2064189,113,4107
9533,6158155,114,4111
9536,6150249,118,4125
9537,2084354,102,4128
9538,4008134,116,4130
9541,2068255,113,4107
9543,2052165,109,4109
9545,5009225,106,4122
9547,1066314,106,5201
9548,4063060,116,4173
9550,1090104,112,4109
9551,6021310,107,4110
9552,6133233,107,4118
9554,6128190,121,4107
9556,6114019,110,4109
9559,5080012,109,4204
9560,2073182,109,4111
9561,6120029,106,4127
9562,2069431,101,4111
9563,2071138,106,5248
9567,4005142,114,4131
9577,5040175,118,4125
9580,1066087,102,4117
9581,4017181,103,4109
9582,1054231,120,4125
9583,7022143,104,4105
9584,4012140,113,5507
9585,4049059,116,4106
9587,2041057,112,4107
9588,7023244,106,5203
9589,2005102,122,4125
9590,5005113,118,4125
9591,4014375,105,4128
9595,6042081,113,4125
9596,1077042,117,4107
9597,2080152,106,4109
9599,2039027,113,4109
9602,2080142,108,4111
9604,2038294,101,5286
9605,2082218,102,4128
9606,2065082,116,4130
9607,6072074,120,4110
9608,2080230,113,4107
9612,2077235,114,4111
9613,7001217,116,4173
9614,1075247,102,4128
9615,7044159,116,4130
9618,2078216,118,4125
